"행정구역(시군구)별","성별","연령별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"광주광역시","계","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","252","256","265","273","281.5","305","339.5","370.5","382.5","414.5","445","445.5","469","526.5","574.5","625","700","788","881","923","959","1022",
"광주광역시","계","100세 이상","주민등록연앙인구[명]","명","","","","","","","","66","66.5","65","67.5","64.5","60","60.5","60.5","63","71.5","76","81.5","87.5","86.5","97","107.5","118","123","124.5","135","145","157.5",
"광주광역시","남자","계","주민등록연앙인구[명]","명","612967.5","625256","634633.5","641393","650734","660881","669509.5","677711.5","684418.5","690602","693543","694314","695583","697175.5","700112.5","703689","708454","713845","718701.5","722151.5","724466","726074.5","725817","724095","721903.5","719214.5","716948.5","714506.5","711441",
"광주광역시","남자","0 - 4세","주민등록연앙인구[명]","명","52509.5","55217","57332","58201","58274.5","57620.5","56203.5","55023.5","53639.5","51329.5","48466.5","45685","42318","39185.5","37986","37253.5","36598","36823.5","37283","37191.5","36768.5","36360.5","35599.5","34320","32505.5","30635.5","28741","26275","24026.5",
"광주광역시","남자","5 - 9세","주민등록연앙인구[명]","명","49088","48028.5","47921","49049.5","51680","54498","57016","59256.5","60472","60738","60091","58785.5","57686.5","56274.5","53689.5","50860","48258.5","44972.5","41940.5","40740.5","40025.5","39113","38968","39072.5","38768.5","38168","37617.5","36995","35962.5",
"광주광역시","남자","10 - 14세","주민등록연앙인구[명]","명","67279","66219.5","63483","60076.5","56220.5","53033","51216","50851","52003.5","54562","57268","59683","61774","62765.5","62643","61992","60917","59837","58346.5","55478","52385","49467.5","45721.5","42254.5","40811","39926.5","38865.5","38657","38738.5",
"광주광역시","남자","15 - 19세","주민등록연앙인구[명]","명","64327.5","63803.5","64394","65399","66562.5","67284","66037","63245.5","59875.5","56156.5","53054","51441","51171","52040.5","54154.5","56648.5","59138","61287.5","62433.5","62491","61839.5","60585","59275","57572","54587","51351","48332","44682.5","41356",
"광주광역시","남자","20 - 24세","주민등록연앙인구[명]","명","66827","67690","67600.5","65979","64573","63440.5","62504","62614","63443.5","64586","65178.5","63899","61238","57817","54010.5","50970","49411.5","49092.5","49902.5","51898.5","54269.5","56560","58370.5","59351.5","59385","58667","57449.5","56202.5","54633",
"광주광역시","남자","25 - 29세","주민등록연앙인구[명]","명","61971","63720","65092.5","65811.5","66570","67478","68142","67313.5","64899.5","63177.5","60980","58692","58026.5","58380.5","58936.5","59330.5","58672","56517.5","53659","50152.5","47027.5","45166","44297","44672.5","46276","48197","50274","52347","53655.5",
"광주광역시","남자","30 - 34세","주민등록연앙인구[명]","명","60716","61632.5","61006","60397","60974.5","62190.5","63420.5","64602.5","65619.5","66226.5","65775.5","64929","63562.5","61389.5","59564","57785","56500.5","56551","57359.5","58026.5","58421","57426","54621.5","51223","47549.5","44381.5","42656.5","42102.5","42750.5",
"광주광역시","남자","35 - 39세","주민등록연앙인구[명]","명","47474.5","51060.5","54411","57331.5","59493","60865","61453.5","61050.5","60776.5","60982.5","61588.5","62324","63144","64280.5","65040.5","64952.5","64812.5","64216.5","62566.5","60945.5","59150.5","57635","57156.5","57050","56975","57096","56041.5","53550","50537",
"광주광역시","남자","40 - 44세","주민등록연앙인구[명]","명","37066.5","37495.5","38989.5","41287.5","43874.5","46886","50477.5","54158.5","57482.5","59561","60460.5","60652.5","59764.5","59167","59546.5","60675","62227.5","63707.5","65143","66103.5","66075","65833.5","64832","62515.5","60369","58161","56368.5","55969","56237.5",
"광주광역시","남자","45 - 49세","주민등록연앙인구[명]","명","30147.5","31864","33277","34019","34656","35145","35684","37334.5","39820","42489.5","45496","48804","52101.5","55020.5","56949.5","58243.5","58886.5","58547","58529.5","59040","60169","61618","62821","63991.5","64755","64661","64362","63407.5","61335",
"광주광역시","남자","50 - 54세","주민등록연앙인구[명]","명","27078","27116.5","27103","27079","27058","27809.5","29527","31226.5","32254","32850.5","33209","33556","35027.5","37384","39927.5","43027.5","46621","50182","53313","55337","56553","57124.5","56729.5","56550","56929","57897.5","59309","60573.5","61783.5",
"광주광역시","남자","55 - 59세","주민등록연앙인구[명]","명","18521.5","19810.5","20501","21351","23351","24746.5","25032.5","25407","25705","25743","26428","27918","29312","30151.5","30735.5","31218.5","31785","33501.5","35985","38470.5","41407","44812","48076.5","50846.5","52678.5","53792.5","54276.5","53851.5","53619",
"광주광역시","남자","60 - 64세","주민등록연앙인구[명]","명","11746","12338.5","13291","14340.5","15383.5","16670.5","17979","18890.5","19947.5","21905","23142.5","23255.5","23524.5","23845.5","23990","24763","26277","27744.5","28755.5","29451","29916.5","30386","31962","34272.5","36561.5","39212.5","42287.5","45268","47725.5",
"광주광역시","남자","65 - 69세","주민등록연앙인구[명]","명","8102","8618","9140.5","9495","9871","10319.5","10949","11888.5","12901.5","13921","15108","16178","16894","17909","19804","21026","21299.5","21685","22081.5","22393","23259.5","24769.5","26138","26927","27440.5","27809","28210.5","29654.5","31727",
"광주광역시","남자","70 - 74세","주민등록연앙인구[명]","명","5208","5513.5","5742","5974","6266.5","6578.5","7064.5","7626","7961.5","8290.5","8727.5","9279","10128","11095.5","12010.5","13038","14081","14892.5","15907.5","17672.5","18914.5","19252.5","19634.5","20053","20322.5","21034.5","22341","23547","24264",
"광주광역시","남자","75 - 79세","주민등록연앙인구[명]","명","2900","2996","3142","3308.5","3497.5","3784","4125.5","4378","4576.5","4780","4999.5","5395.5","5839.5","6154.5","6506.5","6957","7521.5","8328","9158","9964","10922","11849","12556.5","13435.5","15035","16180.5","16513.5","16878.5","17245",
"광주광역시","남자","80세 이상","주민등록연앙인구[명]","명","2005.5","","","2293.5","2428","2532","2678","2845","3040.5","3303","3570","3837","4071","4314.5","4618","4948.5","5447","5959","6337.5","6796","7362.5","8116.5","9057.5","9987.5","10955","12043.5","13302.5","14545.5","15845",
"광주광역시","남자","80 - 84세","주민등록연앙인구[명]","명","","1460","1500","1546.5","1648","1726.5","1816.5","1938","2099","2291","2503","2693","2819","2949","3134.5","3357.5","3700.5","4083","4342","4601.5","4927.5","5390.5","6069","6763","7437.5","8204","8997","9661","10430.5",
"광주광역시","남자","85세 이상","주민등록연앙인구[명]","명","","672","707.5","747","780","805.5","861.5","907","941.5","1012","1067","1144","1252","1365.5","1483.5","1591","1746.5","1876","1995.5","2194.5","2435","2726","2988.5","3224.5","3517.5","3839.5","4305.5","4884.5","5414.5",
"광주광역시","남자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","704.5","731","787.5","848","918.5","991.5","1073","1164.5","1254","1380","1490.5","1587.5","1725.5","1895.5","2113.5","2314","2492.5","2705","2945.5","3283.5","3718","4150",
"광주광역시","남자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","175.5","179.5","192","187","191.5","220","251","274.5","291.5","320.5","332","350.5","408.5","472","536","587","632","698","753.5","865","1006","1093",
"광주광역시","남자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","22.5","28.5","30.5","28.5","30","36.5","37.5","40","40","40","49","54.5","56","62","72","83.5","94.5","108","133","147.5","149.5","157",
"광주광역시","남자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","4.5","2.5","2","3.5","4","4","4","4.5","5.5","6","4.5","3","4.5","5.5","4.5","4","5.5","6.5","7.5","9.5","11","14.5",
"광주광역시","여자","계","주민등록연앙인구[명]","명","623259.5","635336.5","644440.5","651521","661295","670771","678517","686549","693418.5","700006.5","703064","704153","705875.5","707596","710508.5","714384","719717","725277.5","730639.5","734798","737330","739322","739274","737436","735367.5","733257","731894.5","729960.5","727426.5",
"광주광역시","여자","0 - 4세","주민등록연앙인구[명]","명","47504","49577","51500.5","52592","52909.5","52665.5","51728.5","50725","49387.5","47207.5","44335","41580.5","38636.5","35932","34775.5","34400","34073","34317","34829.5","34896.5","34530","34104","33425.5","32357","30804.5","28977","27201.5","25070.5","23030",
"광주광역시","여자","5 - 9세","주민등록연앙인구[명]","명","45898.5","44924","44768.5","45489","47436.5","49506.5","51270","53297","54661","55117.5","54877.5","54014.5","52978.5","51619","49261","46473","44104.5","41203","38478.5","37354","36940","36450.5","36399.5","36536","36284.5","35745.5","35297.5","34734.5","33836.5",
"광주광역시","여자","10 - 14세","주민등록연앙인구[명]","명","62328","61464.5","58657","55493","52087","49349","47859.5","47450.5","48182.5","50125","52096","53845.5","55775.5","56956.5","57081.5","56826","56197","55237.5","53869","51338.5","48278","45489.5","42097.5","38928.5","37559","36962.5","36253.5","36097.5","36277",
"광주광역시","여자","15 - 19세","주민등록연앙인구[명]","명","60719.5","60016","60632.5","61615.5","62555","63296","62209","59318.5","56217.5","52911.5","50112","48605.5","48014","48317","49911","51792","53576","55566.5","56857.5","56997.5","56770.5","56129.5","55040.5","53351.5","50568.5","47441.5","44536.5","41187.5","38272.5",
"광주광역시","여자","20 - 24세","주민등록연앙인구[명]","명","68021.5","68649.5","68094","65892.5","64358","62881.5","61869","62393","63220","64098","64319","62340.5","58605","54694","50978.5","48187.5","46881","46248","46483.5","47844.5","49428.5","50935","52408.5","53269","53207","52919.5","52454","51629.5","50314",
"광주광역시","여자","25 - 29세","주민등록연앙인구[명]","명","60118","62072","63421","64752","66271.5","66928","67187","66519","64393","62644","60317","58304","58237","58709.5","58976.5","59100","57829.5","55018.5","52089.5","48678","45553.5","43626","42390.5","42109.5","43002.5","44272.5","45814","47672.5","48854.5",
"광주광역시","여자","30 - 34세","주민등록연앙인구[명]","명","59515","59507","58380","57519.5","58055","59777.5","61610.5","62881","64207.5","65477.5","65294","64706","63586.5","61428.5","59608","57630","56432","56863","57717.5","58226","58367","56894","53565","49821.5","45935","42757.5","40933.5","40022","40143",
"광주광역시","여자","35 - 39세","주민등록연앙인구[명]","명","48433.5","52396","55868.5","58799","60776.5","61303.5","60901","60042","59397","59712.5","60977.5","62244","63166.5","64439.5","65617","65672","65590.5","64931","63131","61467.5","59405.5","57817","57624","57678.5","57582","57386","55769","52562.5","49213",
"광주광역시","여자","40 - 44세","주민등록연앙인구[명]","명","37801.5","38494","40245.5","42630","45156.5","48261","51822","55398.5","58758.5","60795.5","61321.5","60931.5","59758.5","58921","59116.5","60583.5","62423.5","63817.5","65423.5","66747","66881","66731","65729.5","63330.5","61153.5","58851","57070","56870","57170.5",
"광주광역시","여자","45 - 49세","주민등록연앙인구[명]","명","30056.5","32062.5","33840","34934.5","35691","36187","36697.5","38479","40959","43449","46483","49975.5","53430","56469.5","58369","59213","59307","58689","58334.5","58733.5","60241","62075","63361.5","64847","66026","65936.5","65579.5","64498","62178",
"광주광역시","여자","50 - 54세","주민등록연앙인구[명]","명","27595","27770","27830","27659.5","27781.5","28888.5","30691.5","32420","33599","34245.5","34591","35038","36716","39093","41441.5","44574","48322.5","51953.5","55250","57330.5","58160","58192.5","57455","56845.5","57135.5","58603","60340","61556.5","62928.5",
"광주광역시","여자","55 - 59세","주민등록연앙인구[명]","명","21021.5","22040","22783.5","23763","25530.5","26624","26798.5","26905","26745","26769.5","27707.5","29358","30963","32064.5","32681.5","33126","33743.5","35577","38135.5","40601.5","43647","47235","50685.5","53681.5","55450","56099.5","56103","55397.5","54717",
"광주광역시","여자","60 - 64세","주민등록연앙인구[명]","명","16332.5","16929","17502.5","18209.5","19199.5","20269.5","21249","22040","23071.5","24780.5","25796","25884.5","25943.5","25830","25817.5","26638.5","28318","30080","31340","32121","32627","33166","34839.5","37201.5","39366.5","42057.5","45377","48606","51473.5",
