"행정구역(시군구)별","연령별","항목","단위","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라남도","55 - 59세","시도내이동-시군구간 전입[명]","명","2337","2525","2994","3141","3371","3495","3745","3789","4078","3624",
"전라남도","55 - 59세","시도내이동-시군구간 전출[명]","명","2337","2525","2994","3141","3371","3495","3745","3789","4078","3624",
"전라남도","55 - 59세","시도간전입[명]","명","4755","5098","5851","6492","6279","6426","6733","6323","6515","6660",
"전라남도","55 - 59세","시도간전출[명]","명","3998","3878","4815","4969","4988","5000","5468","5155","5278","4775",
"전라남도","60 - 64세","총전입[명]","명","8116","8232","8979","9323","9507","10228","11289","12020","13916","14318",
"전라남도","60 - 64세","총전출[명]","명","7537","7509","8218","8538","8729","9186","10291","11002","12687","12588",
"전라남도","60 - 64세","순이동[명]","명","579","723","761","785","778","1042","998","1018","1229","1730",
"전라남도","60 - 64세","시도내이동-시군구내[명]","명","2800","2936","3129","3231","3313","3688","4018","4307","5125","5322",
"전라남도","60 - 64세","시도내이동-시군구간 전입[명]","명","1524","1558","1848","1824","1887","2041","2320","2519","3023","2794",
"전라남도","60 - 64세","시도내이동-시군구간 전출[명]","명","1524","1558","1848","1824","1887","2041","2320","2519","3023","2794",
"전라남도","60 - 64세","시도간전입[명]","명","3792","3738","4002","4268","4307","4499","4951","5194","5768","6202",
"전라남도","60 - 64세","시도간전출[명]","명","3213","3015","3241","3483","3529","3457","3953","4176","4539","4472",
"전라남도","65 - 69세","총전입[명]","명","5594","5659","6128","6267","6254","6438","6633","6641","7537","7671",
"전라남도","65 - 69세","총전출[명]","명","5208","5412","5539","5716","5724","5839","6205","6170","6846","6794",
"전라남도","65 - 69세","순이동[명]","명","386","247","589","551","530","599","428","471","691","877",
"전라남도","65 - 69세","시도내이동-시군구내[명]","명","2033","2212","2314","2331","2324","2402","2416","2465","2938","2930",
"전라남도","65 - 69세","시도내이동-시군구간 전입[명]","명","928","1008","1055","1097","1170","1184","1288","1299","1489","1429",
"전라남도","65 - 69세","시도내이동-시군구간 전출[명]","명","928","1008","1055","1097","1170","1184","1288","1299","1489","1429",
"전라남도","65 - 69세","시도간전입[명]","명","2633","2439","2759","2839","2760","2852","2929","2877","3110","3312",
"전라남도","65 - 69세","시도간전출[명]","명","2247","2192","2170","2288","2230","2253","2501","2406","2419","2435",
"전라남도","70 - 74세","총전입[명]","명","4886","4920","4904","4460","4233","4147","4293","4464","4795","4690",
"전라남도","70 - 74세","총전출[명]","명","4736","4766","4722","4284","4064","3976","4185","4266","4465","4345",
"전라남도","70 - 74세","순이동[명]","명","150","154","182","176","169","171","108","198","330","345",
"전라남도","70 - 74세","시도내이동-시군구내[명]","명","1720","1820","1743","1644","1589","1594","1631","1719","2004","1951",
"전라남도","70 - 74세","시도내이동-시군구간 전입[명]","명","898","931","864","796","792","778","800","853","851","801",
"전라남도","70 - 74세","시도내이동-시군구간 전출[명]","명","898","931","864","796","792","778","800","853","851","801",
"전라남도","70 - 74세","시도간전입[명]","명","2268","2169","2297","2020","1852","1775","1862","1892","1940","1938",
"전라남도","70 - 74세","시도간전출[명]","명","2118","2015","2115","1844","1683","1604","1754","1694","1610","1593",
"전라남도","75 - 79세","총전입[명]","명","3534","3731","3819","3596","3434","3593","3573","3398","3435","3055",
"전라남도","75 - 79세","총전출[명]","명","3796","3924","3914","3762","3707","3703","3884","3656","3520","3106",
"전라남도","75 - 79세","순이동[명]","명","-262","-193","-95","-166","-273","-110","-311","-258","-85","-51",
"전라남도","75 - 79세","시도내이동-시군구내[명]","명","1190","1312","1398","1276","1299","1347","1334","1266","1461","1278",
"전라남도","75 - 79세","시도내이동-시군구간 전입[명]","명","651","716","674","722","641","656","724","661","653","529",
"전라남도","75 - 79세","시도내이동-시군구간 전출[명]","명","651","716","674","722","641","656","724","661","653","529",
"전라남도","75 - 79세","시도간전입[명]","명","1693","1703","1747","1598","1494","1590","1515","1471","1321","1248",
"전라남도","75 - 79세","시도간전출[명]","명","1955","1896","1842","1764","1767","1700","1826","1729","1406","1299",
"전라남도","80세이상","총전입[명]","명","4427","4602","4751","4617","4467","4827","4982","5118","5406","5279",
"전라남도","80세이상","총전출[명]","명","5177","5197","5515","5502","5594","5675","6159","6233","6206","6035",
"전라남도","80세이상","순이동[명]","명","-750","-595","-764","-885","-1127","-848","-1177","-1115","-800","-756",
"전라남도","80세이상","시도내이동-시군구내[명]","명","1566","1642","1708","1696","1679","1799","1894","1906","2197","2236",
"전라남도","80세이상","시도내이동-시군구간 전입[명]","명","912","895","950","955","948","988","1048","1053","1086","989",
"전라남도","80세이상","시도내이동-시군구간 전출[명]","명","912","895","950","955","948","988","1048","1053","1086","989",
"전라남도","80세이상","시도간전입[명]","명","1949","2065","2093","1966","1840","2040","2040","2159","2123","2054",
"전라남도","80세이상","시도간전출[명]","명","2699","2660","2857","2851","2967","2888","3217","3274","2923","2810",
"경상북도","계","총전입[명]","명","335362","329118","337041","344730","315652","311061","309446","306511","317701","317866",
"경상북도","계","총전출[명]","명","340222","330983","338029","345307","318803","316642","318671","311082","334679","314529",
"경상북도","계","순이동[명]","명","-4860","-1865","-988","-577","-3151","-5581","-9225","-4571","-16978","3337",
"경상북도","계","시도내이동-시군구내[명]","명","148144","146235","145694","148598","138749","140628","138178","131914","138869","131535",
"경상북도","계","시도내이동-시군구간 전입[명]","명","56104","54971","55565","60511","54605","52607","53977","53785","57609","55875",
"경상북도","계","시도내이동-시군구간 전출[명]","명","56104","54971","55565","60511","54605","52607","53977","53785","57609","55875",
"경상북도","계","시도간전입[명]","명","131114","127912","135782","135621","122298","117826","117291","120812","121223","130456",
"경상북도","계","시도간전출[명]","명","135974","129777","136770","136198","125449","123407","126516","125383","138201","127119",
"경상북도","0 - 4세","총전입[명]","명","19397","19400","18545","19770","18029","17696","15881","14463","13235","11657",
"경상북도","0 - 4세","총전출[명]","명","20450","20389","19499","20380","18727","18877","17356","15191","14176","12032",
"경상북도","0 - 4세","순이동[명]","명","-1053","-989","-954","-610","-698","-1181","-1475","-728","-941","-375",
"경상북도","0 - 4세","시도내이동-시군구내[명]","명","9775","9905","9578","10156","9337","9827","8740","7754","6987","6208",
"경상북도","0 - 4세","시도내이동-시군구간 전입[명]","명","3207","3149","2936","3434","3107","2947","2787","2384","2417","1938",
"경상북도","0 - 4세","시도내이동-시군구간 전출[명]","명","3207","3149","2936","3434","3107","2947","2787","2384","2417","1938",
"경상북도","0 - 4세","시도간전입[명]","명","6415","6346","6031","6180","5585","4922","4354","4325","3831","3511",
"경상북도","0 - 4세","시도간전출[명]","명","7468","7335","6985","6790","6283","6103","5829","5053","4772","3886",
"경상북도","5 - 9세","총전입[명]","명","15998","15664","15430","15332","15091","15130","14530","13766","13442","13124",
"경상북도","5 - 9세","총전출[명]","명","16724","16448","16084","15736","15278","15658","15237","14158","14084","13355",
"경상북도","5 - 9세","순이동[명]","명","-726","-784","-654","-404","-187","-528","-707","-392","-642","-231",
"경상북도","5 - 9세","시도내이동-시군구내[명]","명","9385","9393","9367","9267","8900","9431","8865","8434","8056","7981",
"경상북도","5 - 9세","시도내이동-시군구간 전입[명]","명","2334","2319","2101","2232","2344","2225","2280","2038","2022","1875",
"경상북도","5 - 9세","시도내이동-시군구간 전출[명]","명","2334","2319","2101","2232","2344","2225","2280","2038","2022","1875",
"경상북도","5 - 9세","시도간전입[명]","명","4279","3952","3962","3833","3847","3474","3385","3294","3364","3268",
"경상북도","5 - 9세","시도간전출[명]","명","5005","4736","4616","4237","4034","4002","4092","3686","4006","3499",
"경상북도","10 - 14세","총전입[명]","명","16032","13954","12883","12334","10828","10287","10233","9981","9851","9797",
"경상북도","10 - 14세","총전출[명]","명","16874","14416","13373","12661","10860","10555","10416","10110","10032","9798",
"경상북도","10 - 14세","순이동[명]","명","-842","-462","-490","-327","-32","-268","-183","-129","-181","-1",
"경상북도","10 - 14세","시도내이동-시군구내[명]","명","9403","8121","7483","7023","6335","6174","5938","5650","5539","5634",
"경상북도","10 - 14세","시도내이동-시군구간 전입[명]","명","2568","2144","2008","2042","1735","1692","1738","1664","1688","1585",
"경상북도","10 - 14세","시도내이동-시군구간 전출[명]","명","2568","2144","2008","2042","1735","1692","1738","1664","1688","1585",
"경상북도","10 - 14세","시도간전입[명]","명","4061","3689","3392","3269","2758","2421","2557","2667","2624","2578",
"경상북도","10 - 14세","시도간전출[명]","명","4903","4151","3882","3596","2790","2689","2740","2796","2805","2579",
"경상북도","15 - 19세","총전입[명]","명","20052","18835","17952","18053","15573","15036","14012","14134","13109","13340",
"경상북도","15 - 19세","총전출[명]","명","19415","18274","17881","17893","15633","15276","14400","14266","13936","13329",
"경상북도","15 - 19세","순이동[명]","명","637","561","71","160","-60","-240","-388","-132","-827","11",
"경상북도","15 - 19세","시도내이동-시군구내[명]","명","9089","8739","8303","8310","7165","7012","6274","5586","5551","5070",
"경상북도","15 - 19세","시도내이동-시군구간 전입[명]","명","3434","3114","2995","3169","2586","2523","2481","2664","2408","2575",
"경상북도","15 - 19세","시도내이동-시군구간 전출[명]","명","3434","3114","2995","3169","2586","2523","2481","2664","2408","2575",
"경상북도","15 - 19세","시도간전입[명]","명","7529","6982","6654","6574","5822","5501","5257","5884","5150","5695",
